,uf,pt,name,mean
393,1.3333333333333333,60.0,DepartQueueSize:mean,0.5
394,1.3333333333333333,60.0,DepartQueueWaitingTime:mean,4.0
395,1.3333333333333333,60.0,HoldingQueueSize:mean,0.0
396,1.3333333333333333,60.0,HoldingQueueWaitingTime:mean,0.0
397,1.3333333333333333,60.0,ParkedPlanes:mean,0.5000024999875
398,1.3333333333333333,60.0,Runwayutilization:last,0.749990625164058
399,1.3333333333333333,65.0,AirportResponseTime:mean,116.0
400,1.3333333333333333,65.0,DepartQueueSize:mean,0.1
401,1.3333333333333333,65.0,DepartQueueWaitingTime:mean,3.0
402,1.3333333333333333,65.0,HoldingQueueSize:mean,0.0
403,1.3333333333333333,65.0,HoldingQueueWaitingTime:mean,0.0
404,1.3333333333333333,65.0,ParkedPlanes:mean,1.2999985000075
405,1.3333333333333333,65.0,Runwayutilization:last,0.749990125179476
406,1.3333333333333333,70.0,AirportResponseTime:mean,120.0
407,1.3333333333333333,70.0,DepartQueueSize:mean,0.1
408,1.3333333333333333,70.0,DepartQueueWaitingTime:mean,2.0
409,1.3333333333333333,70.0,HoldingQueueSize:mean,0.0
410,1.3333333333333333,70.0,HoldingQueueWaitingTime:mean,0.0
411,1.3333333333333333,70.0,ParkedPlanes:mean,1.2999985000075
412,1.3333333333333333,70.0,Runwayutilization:last,0.749989625195724
413,1.3333333333333333,75.0,AirportResponseTime:mean,124.0
414,1.3333333333333333,75.0,DepartQueueSize:mean,0.1
415,1.3333333333333333,75.0,DepartQueueWaitingTime:mean,1.0
416,1.3333333333333333,75.0,HoldingQueueSize:mean,0.39999800000999997
417,1.3333333333333333,75.0,HoldingQueueWaitingTime:mean,0.0
418,1.3333333333333333,75.0,ParkedPlanes:mean,1.2999985000075
419,1.3333333333333333,75.0,Runwayutilization:last,0.7499891252128099
420,1.3333333333333333,80.0,AirportResponseTime:mean,139.83565000000002
421,1.3333333333333333,80.0,DepartQueueSize:mean,0.30886938481548
422,1.3333333333333333,80.0,DepartQueueWaitingTime:mean,2.8357300000000003
423,1.3333333333333333,80.0,HoldingQueueSize:mean,0.35781780858384404
424,1.3333333333333333,80.0,HoldingQueueWaitingTime:mean,8.99985500214996
425,1.3333333333333333,80.0,ParkedPlanes:mean,1.1809795951070199
426,1.3333333333333333,80.0,Runwayutilization:last,0.749987708629402
